#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,遅延発動,,,,,,,,属性デッキコンボ,機能,,,,,,,,
#,（P9/E12文字）,（14文字）,,,,,,,,,,,,PvE,PvP,,,,発動タイミング,保持ターン,発動条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,優先度,機能ID,
#傭兵アーサー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#攻撃_ロンチ無課金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#第二型ガヘリス_HN/R/SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11102821,Error-dd98175,身缠狱炎的东洋古龙,敌单体/物理/{1}点火属性伤害,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102821,
11102822,Error-dd98175,身缠狱炎的东洋古龙,敌单体/物理/{1}点火属性伤害<br>【敌燃烧状态】无视70%物理防御,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,45,45,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102822,
11102822,Error-dd98175,身缠狱炎的东洋古龙,敌单体/物理/{11}点火属性伤害<br>【敌燃烧状态】无视70%物理防御,11,2,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,45,45,RANK4,100,ENEMY_ONE,,,,,,,,,20,TARGET_DEBUFF,BURN,,,,,1,11102824,
#半獣型コンスタンティン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11102831,术光／猫爪斩击,cat claw,敌单体/物理/{1}点光属性伤害,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102831,
11102832,术光／猫爪斩击,cat claw,敌全体/物理/{1}点光属性伤害<br>【3 chain以上】提升80%威力,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,42,42,RANK4,100,ENEMY_ALL,,,,,,,,,20,,,,,,,,11102832,
11102832,术光／猫爪斩击,cat claw,敌全体/物理/{1}点光属性伤害<br>【3 chain以上】提升80%威力,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,42,42,RANK4,100,ENEMY_ALL,,,,,,,,,20,DECK_COMBO_COUNT,3,0,,,,1,11102834,
11102841,术光／猫爪斩击,cat claw,敌单体/物理/{1}点光属性伤害,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102841,
11102842,术光／猫爪斩击,cat claw,敌全体/物理/{1}点光属性伤害<br>【3 chain以上】提升80%威力,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,42,42,RANK5,100,ENEMY_ALL,,,,,,,,,20,,,,,,,,11102842,
11102842,术光／猫爪斩击,cat claw,敌全体/物理/{1}点光属性伤害<br>【3 chain以上】提升80%威力,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,42,42,RANK5,100,ENEMY_ALL,,,,,,,,,20,DECK_COMBO_COUNT,3,0,,,,1,11102844,
#支援型クレア（乖）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11102851,魔法剑＝神击坠风,divine wind,敌单体/魔法剑/{1}点风属性伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102851,
11102852,魔法剑＝神击坠风,divine wind,敌单体/魔法剑/{1}点风属性伤害<br>【2 chain以上】自身/3回合/提升魔法伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,3,40,40,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102852,
11102852,魔法剑＝神击坠风,divine wind,敌单体/魔法剑/{1}点风属性伤害<br>【2 chain以上】自身/3回合/提升魔法伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,3,40,40,RANK4,100,ENEMY_ONE,,,,,,,,,20,DECK_COMBO_COUNT,2,0,,,,1,11102854,
11102861,魔法剑＝神击坠风,divine wind,敌单体/魔法剑/{1}点风属性伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,3,43,43,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102861,
11102862,魔法剑＝神击坠风,divine wind,敌单体/魔法剑/{1}点风属性伤害<br>【2 chain以上】自身/3回合/提升魔法伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,3,40,40,RANK5,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102862,
11102862,魔法剑＝神击坠风,divine wind,敌单体/魔法剑/{1}点风属性伤害<br>【2 chain以上】自身/3回合/提升魔法伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,3,40,40,RANK5,100,ENEMY_ONE,,,,,,,,,20,DECK_COMBO_COUNT,2,0,,,,1,11102864,
#蹴球型卑弥呼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11102871,魔法剑＝蹴冰冻结,icicle kick,敌单体/魔法剑/{1}点冰属性伤害,1,1,ATTACK,,,SORCERY,ICE,MERCENARY,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102871,
11102872,魔法剑＝蹴冰冻结,icicle kick,敌单体/魔法剑/{1}点冰属性伤害<br>3回合/每回合冰冻伤害,1,1,ATTACK,,,SORCERY,ICE,MERCENARY,MAGIC,2,44,44,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102872,
11102881,魔法剑＝蹴冰冻结,icicle kick,敌单体/魔法剑/{1}点冰属性伤害,1,1,ATTACK,,,SORCERY,ICE,MERCENARY,MAGIC,2,43,43,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102881,
11102882,魔法剑＝蹴冰冻结,icicle kick,敌单体/魔法剑/{1}点冰属性伤害<br>3回合/每回合冰冻伤害,1,1,ATTACK,,,SORCERY,ICE,MERCENARY,MAGIC,2,44,44,RANK5,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102882,
#異界型ベル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11102891,英雄愿望,argonaut,敌单体/魔法剑/{1}点风属性伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102891,
11102892,英雄愿望,argonaut,敌单体/魔法剑/{1}点风属性伤害<br>【3 chain以上】提升60%威力<br>无视70%魔法防御,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,2,43,43,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102892,
11102892,英雄愿望,argonaut,敌单体/魔法剑/{1}点风属性伤害<br>【3 chain以上】提升60%威力<br>无视70%魔法防御,11,2,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,2,43,43,RANK4,100,ENEMY_ONE,,,,,,,,,20,DECK_COMBO_COUNT,3,0,,,,1,11102894,
11102901,英雄愿望,argonaut,敌单体/魔法剑/{1}点风属性伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,2,43,43,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102901,
11102902,英雄愿望,argonaut,敌单体/魔法剑/{1}点风属性伤害<br>【3 chain以上】提升60%威力<br>无视70%魔法防御,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,2,43,43,RANK5,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102902,
11102902,英雄愿望,argonaut,敌单体/魔法剑/{1}点风属性伤害<br>【3 chain以上】提升60%威力<br>无视70%魔法防御,11,2,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,2,43,43,RANK5,100,ENEMY_ONE,,,,,,,,,20,DECK_COMBO_COUNT,3,0,,,,1,11102904,
#異界型アイズ -日常-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11102911,Li'l Rafaga,,敌单体/魔法剑/{1}点风属性伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102911,
11102912,Li'l Rafaga,,敌全体/魔法剑/{1}点风属性伤害<br>【3 chain以上】提升80%威力,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,2,42,42,RANK4,100,ENEMY_ALL,,,,,,,,,20,,,,,,,,11102912,
11102912,,,敌全体/魔法剑/{1}点风属性伤害<br>【3 chain以上】提升80%威力,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,2,42,42,RANK4,100,ENEMY_ALL,,,,,,,,,20,DECK_COMBO_COUNT,3,0,,,,1,11102914,
11102921,Li'l Rafaga,,敌单体/魔法剑/{1}点风属性伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,2,43,43,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102921,
11102922,Li'l Rafaga,,敌全体/魔法剑/{1}点风属性伤害<br>【3 chain以上】提升80%威力,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,2,42,42,RANK5,100,ENEMY_ALL,,,,,,,,,20,,,,,,,,11102922,
11102922,,,敌全体/魔法剑/{1}点风属性伤害<br>【3 chain以上】提升80%威力,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,2,42,42,RANK5,100,ENEMY_ALL,,,,,,,,,20,DECK_COMBO_COUNT,3,0,,,,1,11102924,
#可憐型クーホリン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11102951,模造／散冰枪雨,Gáe Bolg replica,敌单体/魔法剑/{1}点冰属性伤害,1,1,ATTACK,,,SORCERY,ICE,MERCENARY,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102951,
11102952,模造／散冰枪雨,Gáe Bolg replica,敌单体/魔法剑/{1}点冰属性伤害<br>提升chain威力,1,1,ATTACK,,,SORCERY,ICE,MERCENARY,MAGIC,2,43,43,RANK3,100,ENEMY_ONE,,,,,,,,,30,,,,,,,,11102952,
11102961,模造／散冰枪雨,Gáe Bolg replica,敌单体/魔法剑/{1}点冰属性伤害,1,1,ATTACK,,,SORCERY,ICE,MERCENARY,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102961,
11102962,模造／散冰枪雨,Gáe Bolg replica,敌单体/魔法剑/{1}点冰属性伤害<br>提升chain威力,1,1,ATTACK,,,SORCERY,ICE,MERCENARY,MAGIC,2,43,43,RANK4,100,ENEMY_ONE,,,,,,,,,30,,,,,,,,11102962,
#異界型リュー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11102971,Luminous Wind,,敌单体/魔法剑/{1}点风属性伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102971,
11102972,Luminous Wind,,敌单体/魔法剑/{1}点风属性伤害<br>【2 chain以上】3回合/每回合裂风伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,3,44,44,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102972,
11102972,Luminous Wind,,敌单体/魔法剑/{1}点风属性伤害<br>【2 chain以上】3回合/每回合裂风伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,3,44,44,RANK4,100,ENEMY_ONE,,,,,,,,,20,DECK_COMBO_COUNT,2,0,,,,1,11102974,
11102981,Luminous Wind,,敌单体/魔法剑/{1}点风属性伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,3,43,43,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102981,
11102982,Luminous Wind,,敌单体/魔法剑/{1}点风属性伤害<br>【2 chain以上】3回合/每回合裂风伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,3,44,44,RANK5,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102982,
11102982,Luminous Wind,,敌单体/魔法剑/{1}点风属性伤害<br>【2 chain以上】3回合/每回合裂风伤害,1,1,ATTACK,,,SORCERY,WIND,MERCENARY,MAGIC,3,44,44,RANK5,100,ENEMY_ONE,,,,,,,,,20,DECK_COMBO_COUNT,2,0,,,,1,11102984,
#複製型モーガン（乖）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11102991,魔法剑＝混暗必灭,dark mortality,敌单体/魔法剑/{1}点暗属性伤害,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102991,
11102992,魔法剑＝混暗必灭,dark mortality,敌单体/魔法剑/{1}点暗属性伤害<br>【敌标记状态】叠加80%的物理攻击力,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,3,45,45,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11102992,
11102992,魔法剑＝混暗必灭,dark mortality,敌单体/魔法剑/{11}点暗属性伤害<br>【敌标记状态】叠加80%的物理攻击力,11,2,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,3,45,45,RANK4,100,ENEMY_ONE,,,,,,,,,20,TARGET_DEBUFF,WEAKNESS,,,,,1,11102994,
11103001,魔法剑＝混暗必灭,dark mortality,敌单体/魔法剑/{1}点暗属性伤害,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,3,43,43,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103001,
11103002,魔法剑＝混暗必灭,dark mortality,敌单体/魔法剑/{1}点暗属性伤害<br>【敌标记状态】叠加80%的物理攻击力,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,3,45,45,RANK5,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103002,
11103002,魔法剑＝混暗必灭,dark mortality,敌单体/魔法剑/{11}点暗属性伤害<br>【敌标记状态】叠加80%的物理攻击力,11,2,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,3,45,45,RANK4,100,ENEMY_ONE,,,,,,,,,20,TARGET_DEBUFF,WEAKNESS,,,,,1,11103014,
#技巧型コーマック,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11103031,术暗／突毒贯绝,poison pierce,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103031,
11103032,术暗／突毒贯绝,poison pierce,敌单体/物理/{1}点暗属性伤害<br>【敌毒状态】无视70%物理防御,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,45,45,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103032,
11103032,术暗／突毒贯绝,poison pierce,敌单体/物理/{11}点暗属性伤害<br>【敌毒状态】无视70%物理防御,11,2,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,45,45,RANK3,100,ENEMY_ONE,,,,,,,,,20,TARGET_DEBUFF,POISON,,,,,1,11103034,
11103041,术暗／突毒贯绝,poison pierce,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103041,
11103042,术暗／突毒贯绝,poison pierce,敌单体/物理/{1}点暗属性伤害<br>【敌毒状态】无视70%物理防御,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,45,45,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103042,
11103042,术暗／突毒贯绝,poison pierce,敌单体/物理/{11}点暗属性伤害<br>【敌毒状态】无视70%物理防御,11,2,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,45,45,RANK4,100,ENEMY_ONE,,,,,,,,,20,TARGET_DEBUFF,POISON,,,,,1,11103044,
#エーロゾル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11103051,Error-11865a5,落雪者,敌单体/魔法剑/{1}点冰属性伤害,1,1,ATTACK,,,SORCERY,ICE,MERCENARY,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103051,
11103052,Error-11865a5,落雪者,敌单体/魔法剑/{1}点冰属性伤害<br>魔法攻击力52%的3次攻击,1,1,ATTACK,,,SORCERY,ICE,MERCENARY,MAGIC,3,43,43,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103052,
11103061,Error-11865a5,落雪者,敌单体/魔法剑/{1}点冰属性伤害,1,1,ATTACK,,,SORCERY,ICE,MERCENARY,MAGIC,3,43,43,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103061,
11103062,Error-11865a5,落雪者,敌单体/魔法剑/{1}点冰属性伤害<br>魔法攻击力52%的3次攻击,1,1,ATTACK,,,SORCERY,ICE,MERCENARY,MAGIC,3,43,43,RANK5,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103062,
#奏楽型ペリアス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11103071,术奏／一人二重奏,solo professional,敌单体/物理/{1}点火属性伤害,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103071,
11103072,术奏／一人二重奏,solo professional,敌全体/物理/{1}点火属性伤害<br>【2 chain以上】叠加60%的魔法攻击力,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,3,42,42,RANK4,100,ENEMY_ALL,,,,,,,,,20,,,,,,,,11103072,
11103072,术奏／一人二重奏,solo professional,敌全体/物理/{1}点火属性伤害<br>【2 chain以上】叠加60%的魔法攻击力,11,2,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,3,0,0,RANK4,100,ENEMY_ALL,,,,,,,,,20,DECK_COMBO_COUNT,2,0,,,,1,11103074,
11103081,术奏／一人二重奏,solo professional,敌单体/物理/{1}点火属性伤害,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103081,
11103082,术奏／一人二重奏,solo professional,敌全体/物理/{1}点火属性伤害<br>【2 chain以上】叠加60%的魔法攻击力,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,3,42,42,RANK5,100,ENEMY_ALL,,,,,,,,,20,,,,,,,,11103082,
11103082,术奏／一人二重奏,solo professional,敌全体/物理/{1}点火属性伤害<br>【2 chain以上】叠加60%的魔法攻击力,11,2,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,3,0,0,RANK5,100,ENEMY_ALL,,,,,,,,,20,DECK_COMBO_COUNT,2,0,,,,1,11103084,
#聖夜型ルー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11103091,魔法剑＝诱电滑斩,dielectric rush,敌单体/魔法剑/{1}点光属性伤害,1,1,ATTACK,,,SORCERY,LIGHT,MERCENARY,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103091,
11103092,魔法剑＝诱电滑斩,dielectric rush,敌单体/魔法剑/{1}点光属性伤害<br>【敌感电状态】无视70%魔法防御,1,1,ATTACK,,,SORCERY,LIGHT,MERCENARY,MAGIC,2,45,45,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103092,
11103092,魔法剑＝诱电滑斩,dielectric rush,敌单体/魔法剑/{11}点光属性伤害<br>【敌感电状态】无视70%魔法防御,11,2,ATTACK,,,SORCERY,LIGHT,MERCENARY,MAGIC,2,45,45,RANK4,100,ENEMY_ONE,,,,,,,,,20,TARGET_DEBUFF,ELECTRIC,,,,,1,11103094,
11103101,魔法剑＝诱电滑斩,dielectric rush,敌单体/魔法剑/{1}点光属性伤害,1,1,ATTACK,,,SORCERY,LIGHT,MERCENARY,MAGIC,2,43,43,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103101,
11103102,魔法剑＝诱电滑斩,dielectric rush,敌单体/魔法剑/{1}点光属性伤害<br>【敌感电状态】无视70%魔法防御,1,1,ATTACK,,,SORCERY,LIGHT,MERCENARY,MAGIC,2,45,45,RANK5,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103102,
11103102,魔法剑＝诱电滑斩,dielectric rush,敌单体/魔法剑/{11}点光属性伤害<br>【敌感电状态】无视70%魔法防御,11,2,ATTACK,,,SORCERY,LIGHT,MERCENARY,MAGIC,2,45,45,RANK5,100,ENEMY_ONE,,,,,,,,,20,TARGET_DEBUFF,ELECTRIC,,,,,1,11103104,
#聖夜型フェイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11103111,魔法剑＝圣暗共鸣,dark resonator,敌单体/魔法剑/{1}点暗属性伤害,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103111,
11103112,魔法剑＝圣暗共鸣,dark resonator,敌单体/魔法剑/{1}点暗属性伤害<br>【自身/暗/2枚以上】自身/1T/提升魔法伤害,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,2,40,40,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103112,
11103112,魔法剑＝圣暗共鸣,dark resonator,敌单体/魔法剑/{1}点暗属性伤害<br>【自身/暗/2枚以上】自身/1T/提升魔法伤害,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,2,40,40,RANK4,100,ENEMY_ONE,,,,,,,,,20,SELF_OTHER_PLAY_ATTR,DARK,1,,,,1,11103114,
11103121,魔法剑＝圣暗共鸣,dark resonator,敌单体/魔法剑/{1}点暗属性伤害,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,2,43,43,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103121,
11103122,魔法剑＝圣暗共鸣,dark resonator,敌单体/魔法剑/{1}点暗属性伤害<br>【自身/暗/2枚以上】自身/1T/提升魔法伤害,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,2,40,40,RANK5,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103122,
11103122,魔法剑＝圣暗共鸣,dark resonator,敌单体/魔法剑/{1}点暗属性伤害<br>【自身/暗/2枚以上】自身/1T/提升魔法伤害,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,2,40,40,RANK5,100,ENEMY_ONE,,,,,,,,,20,SELF_OTHER_PLAY_ATTR,DARK,1,,,,1,11103124,
#聖夜型トリストラム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11103131,术灯／暗夜忍突,darknight attack,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103131,
11103132,术灯／暗夜忍突,darknight attack,敌单体/物理/{1}点暗属性伤害<br>自身/抽牌+1,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,3,42,42,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103132,
11103141,术灯／暗夜忍突,darknight attack,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103141,
11103142,术灯／暗夜忍突,darknight attack,敌单体/物理/{1}点暗属性伤害<br>自身/抽牌+1,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,3,42,42,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103142,
#聖夜型サンタクロース,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11103151,魔法剑＝深暗赠与,dark gift,敌单体/魔法剑/{1}点暗属性伤害,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,2,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103151,
11103152,魔法剑＝深暗赠与,dark gift,敌单体/魔法剑/{1}点暗属性伤害<br>【4回合以上】提升256%威力,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,2,43,43,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103152,
11103152,,,敌单体/魔法剑/{1}点暗属性伤害<br>【4回合以上】提升256%威力,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,2,43,43,RANK4,100,ENEMY_ONE,,,,,,,,,20,TURN,4,0,,,,1,11103154,
11103161,魔法剑＝深暗赠与,dark gift,敌单体/魔法剑/{1}点暗属性伤害,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,2,43,43,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103161,
11103162,魔法剑＝深暗赠与,dark gift,敌单体/魔法剑/{1}点暗属性伤害<br>【4回合以上】提升256%威力,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,2,43,43,RANK5,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103162,
11103162,,,敌单体/魔法剑/{1}点暗属性伤害<br>【4回合以上】提升256%威力,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,2,43,43,RANK5,100,ENEMY_ONE,,,,,,,,,20,TURN,4,0,,,,1,11103164,
#聖夜型コンスタンティン（乖）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11103171,术暗／圣锁连斩,holy chain slash,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103171,
11103172,术暗／圣锁连斩,holy chain slash,敌单体/物理/{1}点暗属性伤害<br>物理攻击力60%的2次攻击<br>提升chain威力,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK4,100,ENEMY_ONE,,,,,,,,,30,,,,,,,,11103172,
11103181,术暗／圣锁连斩,holy chain slash,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103181,
11103182,术暗／圣锁连斩,holy chain slash,敌单体/物理/{1}点暗属性伤害<br>物理攻击力60%的2次攻击<br>提升chain威力,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK5,100,ENEMY_ONE,,,,,,,,,30,,,,,,,,11103182,
#佐々木志乃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11103191,燕返,,敌单体/物理/{1}点暗属性伤害,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,11103191,
