#ID,基カードID,同カードID,冠名,メイン名,スタックか？,レアリティ,レアリティプラス,コスト,パラメータ,,,,,,,,,,,,レベル最大,忠誠度最大,名声最大,通常スキルID,アーサーボーナススキルID,サポートスキルID,スキルLv上限,スキル?????ID,PictID,,,,拡大画像,経験値ID,売却値段,合成素材タイプ,フレーバーテキスト,イラストレーター,声優,プロフィール（データ）,,,,,,,,,,,,,,,見た目（通常）,,,,,,,,,,,,,見た目（親密度MAX）,,,,,,,,,,,,,騎士セリフ,,,,,,,,,,,,,,,ボイスID,,,,,,,,,,ダウンロード中表示,卡牌作用,卡牌出处,是能够分解或培养,分解基数,培养基数,是否4188(客户端）,
#,,,,,,,,,HP,成長限界HP,忠誠度MAXボーナス,ATK,成長限界ATK,忠誠度MAXボーナス,INT,成長限界INT,忠誠度MAXボーナス,MND,成長限界MND,忠誠度MAXボーナス,,,,,,,,,通常,種別,MAX,種別,サイズ,LVUP,,,,,,性別,3S/B,3S/W,3S/H,身長,体重,利き手,その他1,その他2,その他3,その他4,その他5,その他6,その他7,その他8,性別,スリーサイズ,身長,体重,利き手,その他1,その他2,その他3,その他4,その他5,その他6,その他7,その他8,性別,スリーサイズ,身長,体重,利き手,その他1,その他2,その他3,その他4,その他5,その他6,その他7,その他8,ダウンロード中,ガチャと新規入手,進化合成,騎士LvUP,スキルLvUP,騎士LvMAX,探索出発,探索アーサー支援,探索宝箱,探索強敵,忠誠度UP,忠誠度MAX,スキル発動（攻妨特）,スキル発動（回支防）,コンティニュー,挨拶,騎士LvUP,探索出発,未：探索アーサー支援[代：挨拶],探索宝箱,未：探索強敵[代：探索出発],忠誠度UP,スキル発動（物魔妨特）,スキル発動（回支防）,コンティニュー,
#レアリティ参照用ダミー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,
10111022,10111022,10111021,船上之侠女,特异型玛丽,,MILLIONRARE,,0,1919,2665,0,137,190,0,0,0,0,0,0,0,60,100,100,11101041,11101042,,1,2,10111022,0,10111022,1,L,106,30000,,不列颠的海洋因『外敌』的问题而变得无法无天，她则是纵横在其上的海盗。本人性格大大咧咧，心情好的时候会救助『外敌』，心情不好的话会袭击不列颠的船只。其实是幽灵船上某人的复制。本体活跃在加勒比海，但不列颠的地理学无法做出解释。因在一艘海盗船内男女混杂在一起会引起诸多问题而穿着女装，并没有隐藏。,やみや,伊藤かな惠,FEMALE,85,56,84,169,52,RIGHT,,,,,,,,,女性,B:85、W:56、H:84,169cm,52kg,右,,,,,,,,,女性,B:85、W:56、H:84,169cm,52kg,右,,,,,,,,,小山丘上可以华丽地搞起对吧？居然不叫上我太过分了吧。用舰炮来彻底搞烂这些东西！,稍微还算是有点骨气的家伙。好好把你训练成个海盗！,真是不得了的新装备。看我怎么去好好使用吧！,真不好意思。费了不少功夫。身体也舒展开了没问题的。,武器要好好擦拭。所谓擦拭可不是每天晚上去摩擦就行了的！,大海的对面就是敌国吗。那么只好把大海给封锁起来了！,风向良好！起帆前进！,什么？　跟个娘们似的！就这样还算是个王！？,对能捡到的宝贝没啥兴趣啊。,不错的猎物。快去给我抢过来！,你不错！　来当我的弟弟吧！那表情是什么意思。再开心点啊！,你有你的，我也有我的做法。所以呢，那啥，虽然不会强迫你…。但女人就在眼前，能干的事也就只有那个了对吧？,报上名来！　我会记住的！,可不要小看大海了！,风向变了…！？,601480010,601480020,601480030,601480030,601480050,601480030,601480020,601480080,601480080,601480010,,CORE,进化,2,,20,,
10111023,10111023,10111023,骑士,第二型昂兹莱克,,ULTRARARE,,0,779,1154,0,0,0,0,130,192,0,0,0,0,50,100,90,11101051,11101052,,1,1,10111023,0,10111023,1,M,105,15000,,在战场中心故意装病，让士气低迷的友军一下子振作起来。虽是骑士但也有煽动家这一面。出现时身体某处会包着绷带，但时常有人看见她在精神十足地殴打『外敌』。不管装病多少次也有友方来解围，其实是很有人望的也说不定…,椎名优,矢作 纱友里,FEMALE,82,54,83,155,49,RIGHT,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,好可怜。成为了美的俘虏吗…。可我即将在这个世界做出一番事业！别来阻止我！　我不想剩下什么留恋！,我的身体正渐渐被病魔所侵蚀…。咳咳…。抱歉，帮不上忙…。,我的身体正渐渐被病魔所侵蚀…。咳咳…。抱歉，帮不上忙…。,已经可以了…，放弃吧…。这种东西是治不好我的病的…。,我也想去治疗的啊。但是啊， 这种病真没…咳！？,连病号都要上战场啊…。啧，真是个大混蛋…。,啊呜…，身体好重…。可，可是，不超越这里的话，我…！,这或许是我能帮的最后一次忙。映在眼里，然后传颂下去吧！,这是幻觉吗…？难道说，这是那个世界的光景吗…！,抱歉…，我似乎只能到此为止了…。先回一趟家…，喂！,你…，是什么时候察觉到的？我的演技应该是完美的才对！？,你说我的身体非常健康！？既，既然这么说的话全身都检查个清楚吧！要脱光光！？　脚，脚底都不放过…！,反正终将腐朽逝去，何惧交锋！,保养好自己。等像我这样就迟了！,生病的话就没办法了…对吧？,601580010,601580020,601580030,601580030,601580050,601580030,601580020,601580080,601580080,601580010,,,BOSS币抽卡,2,,20,,
10111024,10111024,10111023,演技派之骑士,第二型昂兹莱克,,MILLIONRARE,,0,1371,1904,0,0,0,0,228,317,0,0,0,0,60,100,100,11101061,11101062,,1,2,10111024,0,10111024,1,L,106,30000,,在战场中心故意装病，让士气低迷的友军一下子振作起来。虽是骑士但也有煽动家这一面。出现时身体某处会包着绷带，但时常有人看见她在精神十足地殴打『外敌』。不管装病多少次也有友方来解围，其实是很有人望的也说不定…,椎名优,矢作 纱友里,FEMALE,82,54,83,155,49,RIGHT,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,好痛痛痛…，肚子好痛脑袋好痛胸部好痛！我要死掉啦。碗大的伤口的血流不止啊！所以说，我要保重好自己去休息了！,这，这是对病人该有的态度吗！魔鬼！　恶魔！　斯卡哈！,对对反正是在装病。因为是装病所以接下来交给你啦～。,啊~，超难受的…。不行要死了…。倒地。,这样的话只能磨练自己的演技，然后满地打滚胡闹吗…。,肯，肯定是错觉啦！你根本不识货的对吧！？,好痛痛痛…，旧病又发作了…。今天可以休息吗？,虽说装病对敌人无效是理所当然的！这边也稍微来帮一下忙如何？,捡过东西后记得好好洗手哦？要不得了什么奇怪的病我可不管。,呜，肚子好痛！　假装做出这样的动作然后以此来麻痹对方。,注视着你的话，胸口会觉得好痛。难，难道说，这是恋爱之病…。,可恶…。不在你身边会觉得不安，在的话又无法说出想要你在我身边！你对我的身体做了什么！　负起责任来！,上当了吧，笨蛋！,只不过是擦伤而已！　舔一舔就行！,不是装出来的，而是真病了…。,601580010,601580020,601580030,601580030,601580050,601580030,601580020,601580080,601580080,601580010,,,进化,2,,20,,
10111025,10111025,10111023,骑士,第二型昂兹莱克,,ULTRARARE,,0,779,1154,0,130,192,0,0,0,0,0,0,0,50,100,90,12400051,12400052,,1,1,10111023,0,10111023,1,M,105,15000,,在战场中心故意装病，让士气低迷的友军一下子振作起来。虽是骑士但也有煽动家这一面。出现时身体某处会包着绷带，但时常有人看见她在精神十足地殴打『外敌』。不管装病多少次也有友方来解围，其实是很有人望的也说不定…,椎名优,矢作 纱友里,FEMALE,82,54,83,155,49,RIGHT,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,好可怜。成为了美的俘虏吗…。可我即将在这个世界做出一番事业！别来阻止我！　我不想剩下什么留恋！,我的身体正渐渐被病魔所侵蚀…。咳咳…。抱歉，帮不上忙…。,我的身体正渐渐被病魔所侵蚀…。咳咳…。抱歉，帮不上忙…。,已经可以了…，放弃吧…。这种东西是治不好我的病的…。,我也想去治疗的啊。但是啊， 这种病真没…咳！？,连病号都要上战场啊…。啧，真是个大混蛋…。,啊呜…，身体好重…。可，可是，不超越这里的话，我…！,这或许是我能帮的最后一次忙。映在眼里，然后传颂下去吧！,这是幻觉吗…？难道说，这是那个世界的光景吗…！,抱歉…，我似乎只能到此为止了…。先回一趟家…，喂！,你…，是什么时候察觉到的？我的演技应该是完美的才对！？,你说我的身体非常健康！？既，既然这么说的话全身都检查个清楚吧！要脱光光！？　脚，脚底都不放过…！,反正终将腐朽逝去，何惧交锋！,保养好自己。等像我这样就迟了！,生病的话就没办法了…对吧？,601580010,601580020,601580030,601580030,601580050,601580030,601580020,601580090,601580090,601580010,,,BOSS币抽卡,2,,20,,
10111026,10111026,10111023,演技派之骑士,第二型昂兹莱克,,MILLIONRARE,,0,1371,1904,0,228,317,0,0,0,0,0,0,0,60,100,100,12400061,12400062,,1,2,10111024,0,10111024,1,L,106,30000,,在战场中心故意装病，让士气低迷的友军一下子振作起来。虽是骑士但也有煽动家这一面。出现时身体某处会包着绷带，但时常有人看见她在精神十足地殴打『外敌』。不管装病多少次也有友方来解围，其实是很有人望的也说不定…,椎名优,矢作 纱友里,FEMALE,82,54,83,155,49,RIGHT,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,好痛痛痛…，肚子好痛脑袋好痛胸部好痛！我要死掉啦。碗大的伤口的血流不止啊！所以说，我要保重好自己去休息了！,这，这是对病人该有的态度吗！魔鬼！　恶魔！　斯卡哈！,对对反正是在装病。因为是装病所以接下来交给你啦～。,啊~，超难受的…。不行要死了…。倒地。,这样的话只能磨练自己的演技，然后满地打滚胡闹吗…。,肯，肯定是错觉啦！你根本不识货的对吧！？,好痛痛痛…，旧病又发作了…。今天可以休息吗？,虽说装病对敌人无效是理所当然的！这边也稍微来帮一下忙如何？,捡过东西后记得好好洗手哦？要不得了什么奇怪的病我可不管。,呜，肚子好痛！　假装做出这样的动作然后以此来麻痹对方。,注视着你的话，胸口会觉得好痛。难，难道说，这是恋爱之病…。,可恶…。不在你身边会觉得不安，在的话又无法说出想要你在我身边！你对我的身体做了什么！　负起责任来！,上当了吧，笨蛋！,只不过是擦伤而已！　舔一舔就行！,不是装出来的，而是真病了…。,601580010,601580020,601580030,601580030,601580050,601580030,601580020,601580090,601580090,601580010,,,进化,2,,20,,
10111027,10111027,10111023,骑士,第二型昂兹莱克,,ULTRARARE,,0,779,1154,0,0,0,0,130,192,0,0,0,0,50,100,90,13600251,13600252,,1,1,10111023,0,10111023,1,M,105,15000,,在战场中心故意装病，让士气低迷的友军一下子振作起来。虽是骑士但也有煽动家这一面。出现时身体某处会包着绷带，但时常有人看见她在精神十足地殴打『外敌』。不管装病多少次也有友方来解围，其实是很有人望的也说不定…,椎名优,矢作 纱友里,FEMALE,82,54,83,155,49,RIGHT,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,好可怜。成为了美的俘虏吗…。可我即将在这个世界做出一番事业！别来阻止我！　我不想剩下什么留恋！,我的身体正渐渐被病魔所侵蚀…。咳咳…。抱歉，帮不上忙…。,我的身体正渐渐被病魔所侵蚀…。咳咳…。抱歉，帮不上忙…。,已经可以了…，放弃吧…。这种东西是治不好我的病的…。,我也想去治疗的啊。但是啊， 这种病真没…咳！？,连病号都要上战场啊…。啧，真是个大混蛋…。,啊呜…，身体好重…。可，可是，不超越这里的话，我…！,这或许是我能帮的最后一次忙。映在眼里，然后传颂下去吧！,这是幻觉吗…？难道说，这是那个世界的光景吗…！,抱歉…，我似乎只能到此为止了…。先回一趟家…，喂！,你…，是什么时候察觉到的？我的演技应该是完美的才对！？,你说我的身体非常健康！？既，既然这么说的话全身都检查个清楚吧！要脱光光！？　脚，脚底都不放过…！,反正终将腐朽逝去，何惧交锋！,保养好自己。等像我这样就迟了！,生病的话就没办法了…对吧？,601580010,601580020,601580030,601580030,601580050,601580030,601580020,601580080,601580080,601580010,,,BOSS币抽卡,2,,20,,
10111028,10111028,10111023,演技派之骑士,第二型昂兹莱克,,MILLIONRARE,,0,1371,1904,0,0,0,0,228,317,0,0,0,0,60,100,100,13600261,13600262,,1,2,10111024,0,10111024,1,L,106,30000,,在战场中心故意装病，让士气低迷的友军一下子振作起来。虽是骑士但也有煽动家这一面。出现时身体某处会包着绷带，但时常有人看见她在精神十足地殴打『外敌』。不管装病多少次也有友方来解围，其实是很有人望的也说不定…,椎名优,矢作 纱友里,FEMALE,82,54,83,155,49,RIGHT,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,好痛痛痛…，肚子好痛脑袋好痛胸部好痛！我要死掉啦。碗大的伤口的血流不止啊！所以说，我要保重好自己去休息了！,这，这是对病人该有的态度吗！魔鬼！　恶魔！　斯卡哈！,对对反正是在装病。因为是装病所以接下来交给你啦～。,啊~，超难受的…。不行要死了…。倒地。,这样的话只能磨练自己的演技，然后满地打滚胡闹吗…。,肯，肯定是错觉啦！你根本不识货的对吧！？,好痛痛痛…，旧病又发作了…。今天可以休息吗？,虽说装病对敌人无效是理所当然的！这边也稍微来帮一下忙如何？,捡过东西后记得好好洗手哦？要不得了什么奇怪的病我可不管。,呜，肚子好痛！　假装做出这样的动作然后以此来麻痹对方。,注视着你的话，胸口会觉得好痛。难，难道说，这是恋爱之病…。,可恶…。不在你身边会觉得不安，在的话又无法说出想要你在我身边！你对我的身体做了什么！　负起责任来！,上当了吧，笨蛋！,只不过是擦伤而已！　舔一舔就行！,不是装出来的，而是真病了…。,601580010,601580020,601580030,601580030,601580050,601580030,601580020,601580080,601580080,601580010,,,进化,2,,20,,
10111029,10111029,10111023,骑士,第二型昂兹莱克,,ULTRARARE,,0,779,1154,0,0,0,0,0,0,0,130,192,0,50,100,90,14300651,14300652,,1,1,10111023,0,10111023,1,M,105,15000,,在战场中心故意装病，让士气低迷的友军一下子振作起来。虽是骑士但也有煽动家这一面。出现时身体某处会包着绷带，但时常有人看见她在精神十足地殴打『外敌』。不管装病多少次也有友方来解围，其实是很有人望的也说不定…,椎名优,矢作 纱友里,FEMALE,82,54,83,155,49,RIGHT,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,好可怜。成为了美的俘虏吗…。可我即将在这个世界做出一番事业！别来阻止我！　我不想剩下什么留恋！,我的身体正渐渐被病魔所侵蚀…。咳咳…。抱歉，帮不上忙…。,我的身体正渐渐被病魔所侵蚀…。咳咳…。抱歉，帮不上忙…。,已经可以了…，放弃吧…。这种东西是治不好我的病的…。,我也想去治疗的啊。但是啊， 这种病真没…咳！？,连病号都要上战场啊…。啧，真是个大混蛋…。,啊呜…，身体好重…。可，可是，不超越这里的话，我…！,这或许是我能帮的最后一次忙。映在眼里，然后传颂下去吧！,这是幻觉吗…？难道说，这是那个世界的光景吗…！,抱歉…，我似乎只能到此为止了…。先回一趟家…，喂！,你…，是什么时候察觉到的？我的演技应该是完美的才对！？,你说我的身体非常健康！？既，既然这么说的话全身都检查个清楚吧！要脱光光！？　脚，脚底都不放过…！,反正终将腐朽逝去，何惧交锋！,保养好自己。等像我这样就迟了！,生病的话就没办法了…对吧？,601580010,601580020,601580030,601580030,601580050,601580030,601580020,601580090,601580090,601580010,,,BOSS币抽卡,2,,20,,
10111030,10111030,10111023,演技派之骑士,第二型昂兹莱克,,MILLIONRARE,,0,1371,1904,0,0,0,0,0,0,0,228,317,0,60,100,100,14300661,14300662,,1,2,10111024,0,10111024,1,L,106,30000,,在战场中心故意装病，让士气低迷的友军一下子振作起来。虽是骑士但也有煽动家这一面。出现时身体某处会包着绷带，但时常有人看见她在精神十足地殴打『外敌』。不管装病多少次也有友方来解围，其实是很有人望的也说不定…,椎名优,矢作 纱友里,FEMALE,82,54,83,155,49,RIGHT,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,女性,B:82、W:54、H:83,155cm,49kg,右,,,,,,,,,好痛痛痛…，肚子好痛脑袋好痛胸部好痛！我要死掉啦。碗大的伤口的血流不止啊！所以说，我要保重好自己去休息了！,这，这是对病人该有的态度吗！魔鬼！　恶魔！　斯卡哈！,对对反正是在装病。因为是装病所以接下来交给你啦～。,啊~，超难受的…。不行要死了…。倒地。,这样的话只能磨练自己的演技，然后满地打滚胡闹吗…。,肯，肯定是错觉啦！你根本不识货的对吧！？,好痛痛痛…，旧病又发作了…。今天可以休息吗？,虽说装病对敌人无效是理所当然的！这边也稍微来帮一下忙如何？,捡过东西后记得好好洗手哦？要不得了什么奇怪的病我可不管。,呜，肚子好痛！　假装做出这样的动作然后以此来麻痹对方。,注视着你的话，胸口会觉得好痛。难，难道说，这是恋爱之病…。,可恶…。不在你身边会觉得不安，在的话又无法说出想要你在我身边！你对我的身体做了什么！　负起责任来！,上当了吧，笨蛋！,只不过是擦伤而已！　舔一舔就行！,不是装出来的，而是真病了…。,601580010,601580020,601580030,601580030,601580050,601580030,601580020,601580090,601580090,601580010,,,进化,2,,20,,
10111031,10111031,10111031,骑士,第二型格里芙蕾特,,ULTRARARE,1,0,1028,1523,0,114,169,0,0,0,0,0,0,0,50,100,90,11101071,11101072,,1,1,10111031,0,10111031,1,S,105,15000,,比起与『外敌』冲突，更注重训练自军骑士们的骑士。认为提高己方１００人的战斗力比使用自己这１人的战斗力能给不列颠带来更多贡献而默默付出着。据说当自己训练出来的骑士在战场负伤时会亲自前往现场收拾残局，此时会使出鬼神般的力量。,和遥キナ,雨宫天,FEMALE,79,54,81,153,49,RIGHT,,,,,,,,,女性,B:79、W:54、H:81,153cm,49kg,右,,,,,,,,,女性,B:79、W:54、H:81,153cm,49kg,右,,,,,,,,,把士兵当作弃子来考虑是不对的……。好好加以锻炼的话，少数的士兵也能取得巨大的战果。,我的训练并不轻松。这点给我记好了。,我的训练并不轻松。这点给我记好了。,锻炼还远远不够。,只要锻炼下去就会越来越强。训练是不会背叛你的。,达到极限后才是真正的战斗。,慢悠悠地走走路没任何意义。要知道行军也是一种锻炼。,马上开始支援！按照训练的时机来。,是宝箱。按照训练时所做的一样，确认好有无陷阱再打开。,强敌来了。如果判断错误的话，全灭也是有可能的……！,你似乎有着不错的统率力啊。,背后就交给我吧。你只用专注于完成自己的目标。,基本是循规蹈矩，偶尔要临机应变！,冷静一点， 按照训练来行动！,和训练时不一样啊……。,601190010,601190020,601190030,601190030,601190050,601190030,601190020,601190080,601190080,601190010,,CORE,水晶扭蛋,1,20,,,
10111032,10111032,10111031,教练担当官,第二型格里芙蕾特,,MILLIONRARE,1,0,1809,2513,0,201,279,0,0,0,0,0,0,0,60,100,100,11101081,11101082,,1,2,10111032,0,10111032,1,M,106,30000,,比起与『外敌』冲突，更注重训练自军骑士们的骑士。认为提高己方１００人的战斗力比使用自己这１人的战斗力能给不列颠带来更多贡献而默默付出着。据说当自己训练出来的骑士在战场负伤时会亲自前往现场收拾残局，此时会使出鬼神般的力量。,和遥キナ,雨宫天,FEMALE,79,54,81,153,49,RIGHT,,,,,,,,,女性,B:79、W:54、H:81,153cm,49kg,右,,,,,,,,,女性,B:79、W:54、H:81,153cm,49kg,右,,,,,,,,,你不觉得比起我１个人上战场，还是让我训练好１００位士兵，让他们上战场更有效率吗？,既然我来了，就要训练出一支一流的军队！,也就是说，今后能加重训练的强度了，对不对。,感觉自己变强大了的实感，是非常重要的。,为了更远大的目标，加油吧。,就算不能变得更加强大，我也将一直锻炼下去。,调整好步伐，注意周围的动静。敌人不知道会从哪里出现。,振作一点！　如果指挥官倒下的话，士气会低迷的！,有宝箱。这下子训练用的设施能更加完善一些了吧？,强敌。正好能用来检验日常训练的成果……。,你是值得我侍奉的王。,一想到是培育守护你生命的士兵，就让我紧张的要死。再增加点训练的项目好了。,冷静点……坚持到底！,别慌，冷静下来处置！,从头开始锻炼吧……！,601190010,601190020,601190030,601190030,601190050,601190030,601190020,601190080,601190080,601190010,,CORE,进化,1,20,,,
10111033,10111033,10111031,骑士,第二型格里芙蕾特,,ULTRARARE,1,0,1028,1523,0,114,169,0,0,0,0,0,0,0,50,100,90,12500311,12500312,,1,1,10111031,0,10111031,1,S,105,15000,,比起与『外敌』冲突，更注重训练自军骑士们的骑士。认为提高己方１００人的战斗力比使用自己这１人的战斗力能给不列颠带来更多贡献而默默付出着。据说当自己训练出来的骑士在战场负伤时会亲自前往现场收拾残局，此时会使出鬼神般的力量。,和遥キナ,雨宫天,FEMALE,79,54,81,153,49,RIGHT,,,,,,,,,女性,B:79、W:54、H:81,153cm,49kg,右,,,,,,,,,女性,B:79、W:54、H:81,153cm,49kg,右,,,,,,,,,把士兵当作弃子来考虑是不对的……。好好加以锻炼的话，少数的士兵也能取得巨大的战果。,我的训练并不轻松。这点给我记好了。,我的训练并不轻松。这点给我记好了。,锻炼还远远不够。,只要锻炼下去就会越来越强。训练是不会背叛你的。,达到极限后才是真正的战斗。,慢悠悠地走走路没任何意义。要知道行军也是一种锻炼。,马上开始支援！按照训练的时机来。,是宝箱。按照训练时所做的一样，确认好有无陷阱再打开。,强敌来了。如果判断错误的话，全灭也是有可能的……！,你似乎有着不错的统率力啊。,背后就交给我吧。你只用专注于完成自己的目标。,基本是循规蹈矩，偶尔要临机应变！,冷静一点， 按照训练来行动！,和训练时不一样啊……。,601190010,601190020,601190030,601190030,601190050,601190030,601190020,601190090,601190090,601190010,,CORE,水晶扭蛋,1,20,,,
10111034,10111034,10111031,教练担当官,第二型格里芙蕾特,,MILLIONRARE,1,0,1809,2513,0,201,279,0,0,0,0,0,0,0,60,100,100,12500321,12500322,,1,2,10111032,0,10111032,1,M,106,30000,,比起与『外敌』冲突，更注重训练自军骑士们的骑士。认为提高己方１００人的战斗力比使用自己这１人的战斗力能给不列颠带来更多贡献而默默付出着。据说当自己训练出来的骑士在战场负伤时会亲自前往现场收拾残局，此时会使出鬼神般的力量。,和遥キナ,雨宫天,FEMALE,79,54,81,153,49,RIGHT,,,,,,,,,女性,B:79、W:54、H:81,153cm,49kg,右,,,,,,,,,女性,B:79、W:54、H:81,153cm,49kg,右,,,,,,,,,你不觉得比起我１个人上战场，还是让我训练好１００位士兵，让他们上战场更有效率吗？,既然我来了，就要训练出一支一流的军队！,也就是说，今后能加重训练的强度了，对不对。,感觉自己变强大了的实感，是非常重要的。,为了更远大的目标，加油吧。,就算不能变得更加强大，我也将一直锻炼下去。,调整好步伐，注意周围的动静。敌人不知道会从哪里出现。,振作一点！　如果指挥官倒下的话，士气会低迷的！,有宝箱。这下子训练用的设施能更加完善一些了吧？,强敌。正好能用来检验日常训练的成果……。,你是值得我侍奉的王。,一想到是培育守护你生命的士兵，就让我紧张的要死。再增加点训练的项目好了。,冷静点……坚持到底！,别慌，冷静下来处置！,从头开始锻炼吧……！,601190010,601190020,601190030,601190030,601190050,601190030,601190020,601190090,601190090,601190010,,CORE,进化,1,20,,,
10111035,10111035,10111031,骑士,第二型格里芙蕾特,,ULTRARARE,1,0,1028,1523,0,0,0,0,114,169,0,0,0,0,50,100,90,13400161,13400162,,1,1,10111031,0,10111031,1,S,105,15000,,比起与『外敌』冲突，更注重训练自军骑士们的骑士。认为提高己方１００人的战斗力比使用自己这１人的战斗力能给不列颠带来更多贡献而默默付出着。据说当自己训练出来的骑士在战场负伤时会亲自前往现场收拾残局，此时会使出鬼神般的力量。,和遥キナ,雨宫天,FEMALE,79,54,81,153,49,RIGHT,,,,,,,,,女性,B:79、W:54、H:81,153cm,49kg,右,,,,,,,,,女性,B:79、W:54、H:81,153cm,49kg,右,,,,,,,,,把士兵当作弃子来考虑是不对的……。好好加以锻炼的话，少数的士兵也能取得巨大的战果。,我的训练并不轻松。这点给我记好了。,我的训练并不轻松。这点给我记好了。,锻炼还远远不够。,只要锻炼下去就会越来越强。训练是不会背叛你的。,达到极限后才是真正的战斗。,慢悠悠地走走路没任何意义。要知道行军也是一种锻炼。,马上开始支援！按照训练的时机来。,是宝箱。按照训练时所做的一样，确认好有无陷阱再打开。,强敌来了。如果判断错误的话，全灭也是有可能的……！,你似乎有着不错的统率力啊。,背后就交给我吧。你只用专注于完成自己的目标。,基本是循规蹈矩，偶尔要临机应变！,冷静一点， 按照训练来行动！,和训练时不一样啊……。,601190010,601190020,601190030,601190030,601190050,601190030,601190020,601190090,601190090,601190010,,CORE,水晶扭蛋,1,20,,,
10111036,10111036,10111031,教练担当官,第二型格里芙蕾特,,MILLIONRARE,1,0,1809,2513,0,0,0,0,201,279,0,0,0,0,60,100,100,13400171,13400172,,1,2,10111032,0,10111032,1,M,106,30000,,比起与『外敌』冲突，更注重训练自军骑士们的骑士。认为提高己方１００人的战斗力比使用自己这１人的战斗力能给不列颠带来更多贡献而默默付出着。据说当自己训练出来的骑士在战场负伤时会亲自前往现场收拾残局，此时会使出鬼神般的力量。,和遥キナ,雨宫天,FEMALE,79,54,81,153,49,RIGHT,,,,,,,,,女性,B:79、W:54、H:81,153cm,49kg,右,,,,,,,,,女性,B:79、W:54、H:81,153cm,49kg,右,,,,,,,,,你不觉得比起我１个人上战场，还是让我训练好１００位士兵，让他们上战场更有效率吗？,既然我来了，就要训练出一支一流的军队！,也就是说，今后能加重训练的强度了，对不对。,感觉自己变强大了的实感，是非常重要的。,为了更远大的目标，加油吧。,就算不能变得更加强大，我也将一直锻炼下去。,调整好步伐，注意周围的动静。敌人不知道会从哪里出现。,振作一点！　如果指挥官倒下的话，士气会低迷的！,有宝箱。这下子训练用的设施能更加完善一些了吧？,强敌。正好能用来检验日常训练的成果……。,你是值得我侍奉的王。,一想到是培育守护你生命的士兵，就让我紧张的要死。再增加点训练的项目好了。,冷静点……坚持到底！,别慌，冷静下来处置！,从头开始锻炼吧……！,601190010,601190020,601190030,601190030,601190050,601190030,601190020,601190090,601190090,601190010,,CORE,进化,1,20,,,
10111037,10111037,10111031,骑士,第二型格里芙蕾特,,ULTRARARE,1,0,1028,1523,0,0,0,0,0,0,0,114,169,0,50,100,90,14400231,14400232,,1,1,10111031,0,10111031,1,S,105,15000,,比起与『外敌』冲突，更注重训练自军骑士们的骑士。认为提高己方１００人的战斗力比使用自己这１人的战斗力能给不列颠带来更多贡献而默默付出着。据说当自己训练出来的骑士在战场负伤时会亲自前往现场收拾残局，此时会使出鬼神般的力量。,和遥キナ,雨宫天,FEMALE,79,54,81,153,49,RIGHT,,,,,,,,,女性,B:79、W:54、H:81,153cm,49kg,右,,,,,,,,,女性,B:79、W:54、H:81,153cm,49kg,右,,,,,,,,,把士兵当作弃子来考虑是不对的……。好好加以锻炼的话，少数的士兵也能取得巨大的战果。,我的训练并不轻松。这点给我记好了。,我的训练并不轻松。这点给我记好了。,锻炼还远远不够。,只要锻炼下去就会越来越强。训练是不会背叛你的。,达到极限后才是真正的战斗。,慢悠悠地走走路没任何意义。要知道行军也是一种锻炼。,马上开始支援！按照训练的时机来。,是宝箱。按照训练时所做的一样，确认好有无陷阱再打开。,强敌来了。如果判断错误的话，全灭也是有可能的……！,你似乎有着不错的统率力啊。,背后就交给我吧。你只用专注于完成自己的目标。,基本是循规蹈矩，偶尔要临机应变！,冷静一点， 按照训练来行动！,和训练时不一样啊……。,601190010,601190020,601190030,601190030,601190050,601190030,601190020,601190090,601190090,601190010,,CORE,水晶扭蛋,1,20,,,
