32801410,,,,,,1,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,NULL,,,,
32801411,,,,,,,,1,,,,,,,,11,,,,,,,,,,,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32901101,PARTS_3_BREAK,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
32901102,NULL,,,,,,1,,,1,,,1,,,11,1,,,1,,,1,,,1,NULL,,,,
32901103,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,NULL,,,,
32901104,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
32901105,NULL,,,,,1,1,,1,1,,1,1,,1,11,1,,1,1,,1,1,,1,1,NULL,,,,
32901106,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,ENEMY_DEAD,ENEMY2,,,
32901107,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,NULL,,,,
32901108,NULL,,,,,1,,,1,,,1,,,1,11,,,1,,,1,,,1,,NULL,,,,
32901109,NULL,,,,,,1,,,1,,,1,,,11,1,,,1,,,1,,,1,NULL,,,,
32901110,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,NULL,,,,
32901111,NULL,,,,,,,,1,,,,,,,11,,,,,,,,,,,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32901201,PARTS_3_BREAK,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
32901202,NULL,,,,,,1,,,1,,,1,,,11,1,,,1,,,1,,,1,NULL,,,,
32901203,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,NULL,,,,
32901204,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
32901205,NULL,,,,,1,1,,1,1,,1,1,,1,11,1,,1,1,,1,1,,1,1,NULL,,,,
32901206,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,ENEMY_DEAD,ENEMY2,,,
32901207,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,NULL,,,,
32901208,NULL,,,,,1,,,1,,,1,,,1,11,,,1,,,1,,,1,,NULL,,,,
32901209,NULL,,,,,,1,,,1,,,1,,,11,1,,,1,,,1,,,1,NULL,,,,
32901210,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,NULL,,,,
32901211,NULL,,,,,,,,1,,,,,,,11,,,,,,,,,,,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32901301,PARTS_3_BREAK,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
32901302,NULL,,,,,,1,,,1,,,1,,,11,1,,,1,,,1,,,1,NULL,,,,
32901303,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,NULL,,,,
32901304,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
32901305,NULL,,,,,1,1,,1,1,,1,1,,1,11,1,,1,1,,1,1,,1,1,NULL,,,,
32901306,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,ENEMY_DEAD,ENEMY2,,,
32901307,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,NULL,,,,
32901308,NULL,,,,,1,,,,,,1,,,1,11,,,1,,,1,,,1,,NULL,,,,
32901309,NULL,,,,,,1,,,1,,,1,,,11,1,,,1,,,1,,,1,NULL,,,,
32901310,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,NULL,,,,
32901311,NULL,,,,,,,,1,,,,,,,11,,,,,,,,,,,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32901401,PARTS_3_BREAK,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
32901402,NULL,,,,,,1,,,1,,,1,,,11,1,,,1,,,1,,,1,NULL,,,,
32901403,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,NULL,,,,
32901404,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
32901405,NULL,,,,,1,1,,1,1,,1,1,,1,11,1,,1,1,,1,1,,1,1,NULL,,,,
32901406,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,ENEMY_DEAD,ENEMY2,,,
32901407,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,NULL,,,,
32901408,NULL,,,,,1,,,,,,1,,,1,11,,,1,,,1,,,1,,NULL,,,,
32901409,NULL,,,,,,1,,,1,,,1,,,11,1,,,1,,,1,,,1,NULL,,,,
32901410,NULL,,,,,,,1,,,1,,,1,,11,,1,,,1,,,1,,,NULL,,,,
32901411,NULL,,,,,,,,1,,,,,,,11,,,,,,,,,,,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33001101,PARTS_ALL_BREAK,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33001102,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33001103,NULL,,,,,,1,1,,,1,1,,,1,11,1,,1,1,,,1,1,,1,NULL,,,,
33001104,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,DAMAGE,5000,,,
33001105,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33001106,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,NULL,,,,
33001107,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,DAMAGE,5000,,,
33001108,NULL,,,,,,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33001201,PARTS_ALL_BREAK,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33001202,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33001203,NULL,,,,,,1,1,,,1,1,,,1,11,1,,1,1,,,1,1,,1,NULL,,,,
33001204,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,DAMAGE,10000,,,
33001205,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33001206,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,NULL,,,,
33001207,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,DAMAGE,10000,,,
33001208,NULL,,,,,,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,NULL,,,,
33001209,NULL,,,,,,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,DAMAGE,10000,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33001301,PARTS_ALL_BREAK,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33001302,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33001303,NULL,,,,,,1,1,,,1,1,,,1,11,1,,1,1,,,1,1,,1,NULL,,,,
33001304,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,DAMAGE,20000,,,
33001305,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33001306,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,NULL,,,,
33001307,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,DAMAGE,25000,,,
33001308,NULL,,,,,,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,NULL,,,,
33001309,NULL,,,,,,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,DAMAGE,20000,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33001401,PARTS_ALL_BREAK,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33001402,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33001403,NULL,,,,,,,1,1,,1,1,,,1,11,1,,1,1,,,1,1,,1,NULL,,,,
33001404,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,DAMAGE,30000,,,
33001405,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33001406,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,NULL,,,,
33001407,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,DAMAGE,40000,,,
33001408,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33001409,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,DAMAGE,30000,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33001501,PARTS_ALL_BREAK,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33001502,NULL,,,,,,1,,1,1,1,,1,1,1,11,,1,,1,1,1,,1,1,1,NULL,,,,
33001503,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33001504,NULL,,,,,1,,1,1,1,,1,1,1,,11,1,,1,1,1,,1,1,1,,DAMAGE,20000,,,
33001505,NULL,,,,,1,,1,1,1,,1,1,1,,11,1,,1,1,1,,1,1,1,,NULL,,,,
33001506,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,NULL,,,,
33001507,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,DAMAGE,20000,,,
33001508,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33001509,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,DAMAGE,30000,,,
33001510,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33101101,PARTS_ALL_BREAK,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33101102,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33101103,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,PHYSIC_DAMAGE_LARGE,1,,,
33101104,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,MAGIC_DAMAGE_LARGE,1,,,
33101105,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,NULL,,,,
33101106,NULL,,,,,,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,AI_FLAG,1,,,
33101107,NULL,,,,,,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,AI_FLAG,2,,,
33101108,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33101109,NULL,,,,,1,,1,,,,,,,,11,,,,,,,,,,,NULL,,,,
33101110,NULL,,,,,,,,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33101201,PARTS_ALL_BREAK,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33101202,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33101203,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,PHYSIC_DAMAGE_LARGE,1,,,
33101204,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,MAGIC_DAMAGE_LARGE,1,,,
33101205,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,NULL,,,,
33101206,NULL,,,,,,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,AI_FLAG,1,,,
33101207,NULL,,,,,,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,AI_FLAG,2,,,
33101208,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33101209,NULL,,,,,1,,1,,,,,,,,11,,,,,,,,,,,NULL,,,,
33101210,NULL,,,,,,,,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33101301,PARTS_2_BREAK,,,,,,,,,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33101302,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33101303,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,PHYSIC_DAMAGE_LARGE,1,,,
33101304,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,MAGIC_DAMAGE_LARGE,1,,,
33101305,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,NULL,,,,
33101306,NULL,,,,,,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,AI_FLAG,1,,,
33101307,NULL,,,,,,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,AI_FLAG,2,,,
33101308,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33101309,NULL,,,,,1,,1,,,,,,,,11,,,,,,,,,,,NULL,,,,
33101310,NULL,,,,,,,,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33101401,PARTS_2_BREAK,,,,,,,,,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33101402,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33101403,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,PHYSIC_DAMAGE_LARGE,1,,,
33101404,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,MAGIC_DAMAGE_LARGE,1,,,
33101405,NULL,,,,,1,,,,,,,,,,11,,,,,,,,,,,NULL,,,,
33101406,NULL,,,,,,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,AI_FLAG,1,,,
33101407,NULL,,,,,,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,AI_FLAG,2,,,
33101408,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33101409,NULL,,,,,1,,1,,,,,,,,11,,,,,,,,,,,NULL,,,,
33101410,NULL,,,,,,,,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33201401,PARTS_ALL_BREAK,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,NULL,,,,
33201402,NULL,,,,,,,,1,,,,1,,,11,,1,,,,1,,,,1,NULL,,,,
33201403,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33201404,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33201405,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,NULL,,,,
33201406,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,DEAD_COUNT,ENEMY2,1,0,
33201407,NULL,,,,,1,,,,,,1,,,,11,,,1,,,,,1,,,NULL,,,,
33201408,NULL,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,NULL,,,,
33201409,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,NULL,,,,
33201410,NULL,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,DAMAGE,50000,,,
33201411,NULL,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,NULL,,,,
33201412,NULL,,,,,,,,,1,,,,1,,11,,,1,,,,1,,,,NULL,,,,
33201413,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,NULL,,,,
33201414,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33201415,PARTS_ALL_BREAK,,,,,,,,1,,,,1,,,11,,1,,,,1,,,,1,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33301101,PARTS_ALL_BREAK,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,NULL,,,,
33301102,NULL,,,,,,,,1,,,,1,,,11,,1,,,,1,,,,1,NULL,,,,
33301103,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33301104,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33301105,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,NULL,,,,
33301106,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,DEAD_COUNT,ENEMY2,1,0,
33301107,NULL,,,,,1,,,,,,1,,,,11,,,1,,,,,1,,,NULL,,,,
33301108,NULL,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,NULL,,,,
33301109,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,NULL,,,,
33301110,NULL,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,DAMAGE,500,,,
33301111,NULL,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,NULL,,,,
33301112,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33301113,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,NULL,,,,
33301114,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33301115,PARTS_ALL_BREAK,,,,,,,,1,,,,1,,,11,,1,,,,1,,,,1,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33301201,PARTS_ALL_BREAK,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,NULL,,,,
33301202,NULL,,,,,,,,1,,,,1,,,11,,1,,,,1,,,,1,NULL,,,,
33301203,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33301204,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33301205,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,NULL,,,,
33301206,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,DEAD_COUNT,ENEMY2,1,0,
33301207,NULL,,,,,1,,,,,,1,,,,11,,,1,,,,,1,,,NULL,,,,
33301208,NULL,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,NULL,,,,
33301209,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,NULL,,,,
33301210,NULL,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,DAMAGE,10000,,,
33301211,NULL,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,NULL,,,,
33301212,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33301213,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,NULL,,,,
33301214,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33301215,PARTS_ALL_BREAK,,,,,,,,1,,,,1,,,11,,1,,,,1,,,,1,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33301301,PARTS_ALL_BREAK,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,NULL,,,,
33301302,NULL,,,,,,,,1,,,,1,,,11,,1,,,,1,,,,1,NULL,,,,
33301303,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33301304,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33301305,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,NULL,,,,
33301306,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,DEAD_COUNT,ENEMY2,1,0,
33301307,NULL,,,,,1,,,,,,1,,,,11,,,1,,,,,1,,,NULL,,,,
33301308,NULL,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,NULL,,,,
33301309,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,NULL,,,,
33301310,NULL,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,DAMAGE,30000,,,
33301311,NULL,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,NULL,,,,
33301312,NULL,,,,,,,,,1,,,,1,,11,,,1,,,,1,,,,NULL,,,,
33301313,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,NULL,,,,
33301314,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33301315,PARTS_ALL_BREAK,,,,,,,,1,,,,1,,,11,,1,,,,1,,,,1,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33301401,PARTS_ALL_BREAK,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,NULL,,,,
33301402,NULL,,,,,,,,1,,,,1,,,11,,1,,,,1,,,,1,NULL,,,,
33301403,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33301404,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33301405,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,NULL,,,,
33301406,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,DEAD_COUNT,ENEMY2,1,0,
33301407,NULL,,,,,1,,,,,,1,,,,11,,,1,,,,,1,,,NULL,,,,
33301408,NULL,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,NULL,,,,
33301409,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,NULL,,,,
33301410,NULL,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,DAMAGE,50000,,,
33301411,NULL,,,,,1,1,1,,1,1,1,,1,1,11,1,,1,1,1,,1,1,1,,NULL,,,,
33301412,NULL,,,,,,,,,1,,,,1,,11,,,1,,,,1,,,,NULL,,,,
33301413,NULL,,,,,,1,,,,1,,,,1,11,,,,1,,,,1,,,NULL,,,,
33301414,NULL,,,,,,,1,,,,1,,,,11,1,,,,1,,,,1,,NULL,,,,
33301415,PARTS_ALL_BREAK,,,,,,,,1,,,,1,,,11,,1,,,,1,,,,1,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33401101,PARTS_ALL_BREAK,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33401102,NULL,,,,,1,,,,,,1,,,,11,,,1,,,,,,1,,NULL,,,,
33401103,NULL,,,,,,,,1,,,,1,,,11,,1,,,,1,,,,1,NULL,,,,
33401104,NULL,,,,,1,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,NULL,,,,
33401105,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33401106,NULL,,,,,1,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,NULL,,,,
33401107,NULL,,,,,1,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,NULL,,,,
33401108,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33401109,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33401110,NULL,,,,,,,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33401111,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33401201,PARTS_ALL_BREAK,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33401202,NULL,,,,,1,,,,,,1,,,,11,,,1,,,,,,1,,NULL,,,,
33401203,NULL,,,,,,,,1,,,,1,,,11,,1,,,,1,,,,1,NULL,,,,
33401204,NULL,,,,,1,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,NULL,,,,
33401205,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33401206,NULL,,,,,1,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,NULL,,,,
33401207,NULL,,,,,1,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,NULL,,,,
33401208,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33401209,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33401210,NULL,,,,,,,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33401211,NULL,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33401301,PARTS_ALL_BREAK,,,,,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,NULL,,,,
33401302,NULL,,,,,1,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,NULL,,,,
33401303,NULL,,,,,,,,1,,,,1,,,11,,1,,,,1,,,,1,NULL,,,,
33401304,NULL,,,,,1,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,NULL,,,,
33401305,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33401306,NULL,,,,,1,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,PHYSIC_DAMAGE,20000,,,
33401307,NULL,,,,,1,,1,,1,,1,,1,,11,1,,1,,1,,1,,1,,NULL,,,,
33401308,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,MAGIC_DAMAGE,20000,,,
33401309,NULL,,,,,,1,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
33401310,NULL,,,,,,,,1,,1,,1,,1,11,,1,,1,,1,,1,,1,NULL,,,,
